1517027887;"2023/01/27 05:38:07";5.8;81
1517028195;"2023/01/27 05:43:15";5.7;81
1517028450;"2023/01/27 05:47:30";5.7;81
1517028758;"2023/01/27 05:52:38";5.7;81
1517029065;"2023/01/27 05:57:45";5.8;81
1517029373;"2023/01/27 06:02:53";5.8;81
1517029681;"2023/01/27 06:08:01";5.7;81
1517029988;"2023/01/27 06:13:08";5.7;81
1517030296;"2023/01/27 06:18:16";5.7;81
1517030604;"2023/01/27 06:23:24";5.8;81
1517030911;"2023/01/27 06:28:31";5.8;81
1517031219;"2023/01/27 06:33:39";5.8;81
1517031526;"2023/01/27 06:38:46";5.8;81
1517031834;"2023/01/27 06:43:54";5.8;81
1517032090;"2023/01/27 06:48:10";5.8;81
1517032398;"2023/01/27 06:53:18";5.8;81
1517032706;"2023/01/27 06:58:26";5.8;81
1517033013;"2023/01/27 07:03:33";5.8;81
1517033321;"2023/01/27 07:08:41";5.8;81
1517033628;"2023/01/27 07:13:48";5.8;81
1517033936;"2023/01/27 07:18:56";5.8;82
1517034244;"2023/01/27 07:24:04";5.8;82
1517034551;"2023/01/27 07:29:11";5.8;82
1517034859;"2023/01/27 07:34:19";5.8;82
1517035166;"2023/01/27 07:39:26";5.8;82
1517035474;"2023/01/27 07:44:34";5.8;82
1517035729;"2023/01/27 07:48:49";5.8;82
1517036037;"2023/01/27 07:53:57";5.8;82
1517036345;"2023/01/27 07:59:05";5.8;82
1517036652;"2023/01/27 08:04:12";5.8;82
1517036960;"2023/01/27 08:09:20";5.8;82
1517037268;"2023/01/27 08:14:28";5.8;82
1517037575;"2023/01/27 08:19:35";5.8;82
1517037883;"2023/01/27 08:24:43";5.8;82
1517038190;"2023/01/27 08:29:50";5.9;82
1517038498;"2023/01/27 08:34:58";5.9;82
1517038806;"2023/01/27 08:40:06";5.9;82
1517039113;"2023/01/27 08:45:13";5.9;82
1517039370;"2023/01/27 08:49:30";5.9;82
1517039677;"2023/01/27 08:54:37";5.9;82
1517039985;"2023/01/27 08:59:45";5.9;82
1517040292;"2023/01/27 09:04:52";5.9;82
1517040600;"2023/01/27 09:10:00";5.9;82
1517040908;"2023/01/27 09:15:08";5.9;82
1517041215;"2023/01/27 09:20:15";5.9;82
1517041523;"2023/01/27 09:25:23";5.9;82
1517041830;"2023/01/27 09:30:30";5.9;82
1517042137;"2023/01/27 09:35:37";5.9;82
1517042446;"2023/01/27 09:40:46";5.9;82
1517042753;"2023/01/27 09:45:53";6;82
1517043010;"2023/01/27 09:50:10";6;82
1517043317;"2023/01/27 09:55:17";6;82
1517043625;"2023/01/27 10:00:25";6;82
1517043933;"2023/01/27 10:05:33";6;82
1517044239;"2023/01/27 10:10:39";6;82
1517044547;"2023/01/27 10:15:47";6;82
1517044854;"2023/01/27 10:20:54";6;82
1517045162;"2023/01/27 10:26:02";6;82
1517045470;"2023/01/27 10:31:10";6;82
1517045777;"2023/01/27 10:36:17";6;82
1517046085;"2023/01/27 10:41:25";6;82
1517046393;"2023/01/27 10:46:33";6;82
1517046700;"2023/01/27 10:51:40";6.1;82
1517046956;"2023/01/27 10:55:56";6.1;82
1517047264;"2023/01/27 11:01:04";6.1;82
1517047572;"2023/01/27 11:06:12";6.1;82
1517047879;"2023/01/27 11:11:19";6.1;82
1517048187;"2023/01/27 11:16:27";6.1;82
1517048494;"2023/01/27 11:21:34";6.2;82
1517048801;"2023/01/27 11:26:41";6.2;82
1517049109;"2023/01/27 11:31:49";6.2;82
1517049416;"2023/01/27 11:36:56";6.2;82
1517049725;"2023/01/27 11:42:05";6.3;82
1517050033;"2023/01/27 11:47:13";6.3;83
1517050339;"2023/01/27 11:52:19";6.4;83
1517050596;"2023/01/27 11:56:36";6.4;83
1517050904;"2023/01/27 12:01:44";6.5;83
1517051212;"2023/01/27 12:06:52";6.6;83
1517051518;"2023/01/27 12:11:58";6.7;83
1517051826;"2023/01/27 12:17:06";6.8;83
1517052135;"2023/01/27 12:22:15";6.9;83
1517052442;"2023/01/27 12:27:22";7;83
1517052749;"2023/01/27 12:32:29";7.1;82
1517053057;"2023/01/27 12:37:37";7.2;82
1517053364;"2023/01/27 12:42:44";7.3;82
1517053672;"2023/01/27 12:47:52";7.3;82
1517053979;"2023/01/27 12:52:59";7.3;82
1517054236;"2023/01/27 12:57:16";7.4;82
1517054543;"2023/01/27 13:02:23";7.4;82
1517054851;"2023/01/27 13:07:31";7.4;82
1517055159;"2023/01/27 13:12:39";7.4;82
1517055466;"2023/01/27 13:17:46";7.4;82
1517055774;"2023/01/27 13:22:54";7.4;82
1517056081;"2023/01/27 13:28:01";7.4;82
1517056389;"2023/01/27 13:33:09";7.4;82
1517056697;"2023/01/27 13:38:17";7.5;82
1517057004;"2023/01/27 13:43:24";7.5;82
1517057312;"2023/01/27 13:48:32";7.5;82
1517057620;"2023/01/27 13:53:40";7.6;82
1517057927;"2023/01/27 13:58:47";7.6;82
1517058183;"2023/01/27 14:03:03";7.6;82
1517058490;"2023/01/27 14:08:10";7.6;82
1517058798;"2023/01/27 14:13:18";7.6;82
1517059105;"2023/01/27 14:18:25";7.6;82
1517059413;"2023/01/27 14:23:33";7.6;82
1517059721;"2023/01/27 14:28:41";7.6;82
1517060028;"2023/01/27 14:33:48";7.6;82
1517060336;"2023/01/27 14:38:56";7.5;82
1517060643;"2023/01/27 14:44:03";7.4;82
1517060951;"2023/01/27 14:49:11";7.4;82
1517061259;"2023/01/27 14:54:19";7.5;82
1517061566;"2023/01/27 14:59:26";7.5;82
1517061823;"2023/01/27 15:03:43";7.5;82
1517062130;"2023/01/27 15:08:50";7.5;82
1517062438;"2023/01/27 15:13:58";7.5;82
1517062746;"2023/01/27 15:19:06";7.6;81
1517063053;"2023/01/27 15:24:13";7.6;81
1517063361;"2023/01/27 15:29:21";7.6;81
1517063668;"2023/01/27 15:34:28";7.6;81
1517063976;"2023/01/27 15:39:36";7.6;81
1517064284;"2023/01/27 15:44:44";7.6;81
1517064591;"2023/01/27 15:49:51";7.6;81
1517064899;"2023/01/27 15:54:59";7.6;81
1517065206;"2023/01/27 16:00:06";7.6;81
1517065514;"2023/01/27 16:05:14";7.6;81
1517065770;"2023/01/27 16:09:30";7.6;81
1517066077;"2023/01/27 16:14:37";7.6;81
1517066385;"2023/01/27 16:19:45";7.6;81
1517066693;"2023/01/27 16:24:53";7.6;81
1517067001;"2023/01/27 16:30:01";7.6;81
1517067307;"2023/01/27 16:35:07";7.6;81
1517067615;"2023/01/27 16:40:15";7.6;81
1517067923;"2023/01/27 16:45:23";7.6;81
1517068230;"2023/01/27 16:50:30";7.6;81
1517068538;"2023/01/27 16:55:38";7.6;81
1517068846;"2023/01/27 17:00:46";7.6;81
1517069153;"2023/01/27 17:05:53";7.5;81
1517069410;"2023/01/27 17:10:10";7.5;81
1517069717;"2023/01/27 17:15:17";7.5;81
1517070025;"2023/01/27 17:20:25";7.5;81
1517070332;"2023/01/27 17:25:32";7.5;81
1517070640;"2023/01/27 17:30:40";7.5;81
1517070948;"2023/01/27 17:35:48";7.5;81
1517071255;"2023/01/27 17:40:55";7.5;81
1517071562;"2023/01/27 17:46:02";7.4;81
1517071869;"2023/01/27 17:51:09";7.4;81
1517072177;"2023/01/27 17:56:17";7.3;81
1517072485;"2023/01/27 18:01:25";7.3;81
1517072792;"2023/01/27 18:06:32";7.3;81
1517073049;"2023/01/27 18:10:49";7.3;81
1517073356;"2023/01/27 18:15:56";7.3;81
1517073664;"2023/01/27 18:21:04";7.3;81
1517073972;"2023/01/27 18:26:12";7.3;81
1517074279;"2023/01/27 18:31:19";7.3;81
1517074587;"2023/01/27 18:36:27";7.2;81
1517074894;"2023/01/27 18:41:34";7.2;82
1517075202;"2023/01/27 18:46:42";7.3;82
1517075510;"2023/01/27 18:51:50";7.2;82
1517075817;"2023/01/27 18:56:57";7.2;82
1517076125;"2023/01/27 19:02:05";7.3;82
1517076432;"2023/01/27 19:07:12";7.2;82
1517076689;"2023/01/27 19:11:29";7.2;82
1517076995;"2023/01/27 19:16:35";7.2;82
1517077303;"2023/01/27 19:21:43";7.2;82
1517077612;"2023/01/27 19:26:52";7.2;82
1517077867;"2023/01/27 19:31:07";7.2;82
1517078175;"2023/01/27 19:36:15";7.2;82
1517078483;"2023/01/27 19:41:23";7.2;82
1517078791;"2023/01/27 19:46:31";7.2;82
1517079097;"2023/01/27 19:51:37";7.1;82
1517079405;"2023/01/27 19:56:45";7.1;82
1517079714;"2023/01/27 20:01:54";7.1;82
1517080021;"2023/01/27 20:07:01";7.1;82
1517080328;"2023/01/27 20:12:08";7.1;82
1517080636;"2023/01/27 20:17:16";7.1;82
1517080943;"2023/01/27 20:22:23";7.1;82
1517081251;"2023/01/27 20:27:31";7.1;82
1517081507;"2023/01/27 20:31:47";7.1;82
1517081815;"2023/01/27 20:36:55";7.1;82
1517082122;"2023/01/27 20:42:02";7.1;82
1517082430;"2023/01/27 20:47:10";7.1;82
1517082738;"2023/01/27 20:52:18";7;82
1517083045;"2023/01/27 20:57:25";7;82
1517083353;"2023/01/27 21:02:33";7;82
1517083660;"2023/01/27 21:07:40";7;82
1517083968;"2023/01/27 21:12:48";7;82
1517084276;"2023/01/27 21:17:56";7;82
1517084582;"2023/01/27 21:23:02";7;82
1517084890;"2023/01/27 21:28:10";7;82
1517085147;"2023/01/27 21:32:27";7;82
1517085455;"2023/01/27 21:37:35";7;82
1517085762;"2023/01/27 21:42:42";7;82
1517086069;"2023/01/27 21:47:49";7;82
1517086377;"2023/01/27 21:52:57";7;82
1517086684;"2023/01/27 21:58:04";7;82
1517086992;"2023/01/27 22:03:12";7;82
1517087300;"2023/01/27 22:08:20";7;82
1517087607;"2023/01/27 22:13:27";7;82
1517087915;"2023/01/27 22:18:35";7;82
1517088223;"2023/01/27 22:23:43";6.9;82
1517088531;"2023/01/27 22:28:51";6.9;82
1517088786;"2023/01/27 22:33:06";6.9;82
1517089094;"2023/01/27 22:38:14";6.9;82
1517089402;"2023/01/27 22:43:22";6.8;82
1517089709;"2023/01/27 22:48:29";6.8;82
1517090017;"2023/01/27 22:53:37";6.7;82
1517090325;"2023/01/27 22:58:45";6.7;82
1517090632;"2023/01/27 23:03:52";6.7;82
1517090940;"2023/01/27 23:09:00";6.6;82
1517091247;"2023/01/27 23:14:07";6.5;82
1517091555;"2023/01/27 23:19:15";6.5;82
1517091863;"2023/01/27 23:24:23";6.4;82
1517092170;"2023/01/27 23:29:30";6.3;82
1517092426;"2023/01/27 23:33:46";6.3;82
1517092733;"2023/01/27 23:38:53";6.2;82
1517093041;"2023/01/27 23:44:01";6.1;82
1517093348;"2023/01/27 23:49:08";6;82
1517093656;"2023/01/27 23:54:16";5.9;82
1517093964;"2023/01/27 23:59:24";5.9;82
1517094272;"2023/01/28 00:04:32";5.8;82
1517094580;"2023/01/28 00:09:40";5.7;82
1517094887;"2023/01/28 00:14:47";5.6;82
1517095194;"2023/01/28 00:19:54";5.6;82
1517095502;"2023/01/28 00:25:02";5.5;82
1517095809;"2023/01/28 00:30:09";5.5;82
1517096066;"2023/01/28 00:34:26";5.4;82
1517096373;"2023/01/28 00:39:33";5.4;82
1517096681;"2023/01/28 00:44:41";5.3;82
1517096989;"2023/01/28 00:49:49";5.3;82
1517097296;"2023/01/28 00:54:56";5.2;82
1517097604;"2023/01/28 01:00:04";5.2;82
1517097911;"2023/01/28 01:05:11";5.2;82
1517098219;"2023/01/28 01:10:19";5.2;82
1517098526;"2023/01/28 01:15:26";5.2;82
1517098833;"2023/01/28 01:20:33";5.1;82
1517099141;"2023/01/28 01:25:41";5.1;82
1517099448;"2023/01/28 01:30:48";5.1;82
1517099705;"2023/01/28 01:35:05";5;82
1517100012;"2023/01/28 01:40:12";5;82
1517100320;"2023/01/28 01:45:20";5;82
1517100628;"2023/01/28 01:50:28";5;82
1517100936;"2023/01/28 01:55:36";4.9;82
1517101244;"2023/01/28 02:00:44";4.9;82
1517101551;"2023/01/28 02:05:51";4.9;82
1517101858;"2023/01/28 02:10:58";4.9;82
1517102166;"2023/01/28 02:16:06";4.9;82
1517102473;"2023/01/28 02:21:13";4.9;82
1517102781;"2023/01/28 02:26:21";4.9;82
1517103089;"2023/01/28 02:31:29";4.9;82
1517103345;"2023/01/28 02:35:45";4.9;82
1517103653;"2023/01/28 02:40:53";4.9;83
1517103960;"2023/01/28 02:46:00";4.9;83
1517104268;"2023/01/28 02:51:08";4.9;83
1517104575;"2023/01/28 02:56:15";4.9;83
1517104883;"2023/01/28 03:01:23";5;83
1517105191;"2023/01/28 03:06:31";5;83
1517105498;"2023/01/28 03:11:38";5;83
1517105806;"2023/01/28 03:16:46";5;83
1517106114;"2023/01/28 03:21:54";5;83
1517106421;"2023/01/28 03:27:01";5.1;83
1517106729;"2023/01/28 03:32:09";5.1;83
1517106985;"2023/01/28 03:36:25";5.1;83
1517107293;"2023/01/28 03:41:33";5.1;83
1517107599;"2023/01/28 03:46:39";5.1;83
1517107907;"2023/01/28 03:51:47";5.2;83
1517108215;"2023/01/28 03:56:55";5.2;83
1517108522;"2023/01/28 04:02:02";5.2;83
1517108830;"2023/01/28 04:07:10";5.2;83
1517109137;"2023/01/28 04:12:17";5.2;83
1517109446;"2023/01/28 04:17:26";5.3;83
1517109754;"2023/01/28 04:22:34";5.3;83
1517110060;"2023/01/28 04:27:40";5.3;83
1517110368;"2023/01/28 04:32:48";5.3;83
1517110624;"2023/01/28 04:37:04";5.3;83
1517110932;"2023/01/28 04:42:12";5.3;83
1517111239;"2023/01/28 04:47:19";5.3;83
1517111547;"2023/01/28 04:52:27";5.3;83
1517111855;"2023/01/28 04:57:35";5.3;83
1517112162;"2023/01/28 05:02:42";5.3;83
1517112470;"2023/01/28 05:07:50";5.4;83
1517112778;"2023/01/28 05:12:58";5.4;83
1517113084;"2023/01/28 05:18:04";5.4;83
1517113392;"2023/01/28 05:23:12";5.4;83
1517113700;"2023/01/28 05:28:20";5.4;83
1517113957;"2023/01/28 05:32:37";5.4;83
1517114264;"2023/01/28 05:37:44";5.4;83
1517114572;"2023/01/28 05:42:52";5.4;83
1517114880;"2023/01/28 05:48:00";5.4;83
1517115187;"2023/01/28 05:53:07";5.4;83
1517115495;"2023/01/28 05:58:15";5.4;83
1517115802;"2023/01/28 06:03:22";5.4;83
1517116109;"2023/01/28 06:08:29";5.3;83
1517116417;"2023/01/28 06:13:37";5.3;83
1517116725;"2023/01/28 06:18:45";5.3;83
1517117033;"2023/01/28 06:23:53";5.2;83
1517117340;"2023/01/28 06:29:00";5.2;83
1517117647;"2023/01/28 06:34:07";5.2;83
1517117904;"2023/01/28 06:38:24";5.1;83
1517118211;"2023/01/28 06:43:31";5.1;83
1517118518;"2023/01/28 06:48:38";5;83
1517118825;"2023/01/28 06:53:45";5;83
1517119134;"2023/01/28 06:58:54";4.9;83
1517119442;"2023/01/28 07:04:02";4.8;83
1517119749;"2023/01/28 07:09:09";4.8;83
1517120057;"2023/01/28 07:14:17";4.7;83
1517120364;"2023/01/28 07:19:24";4.7;83
1517120672;"2023/01/28 07:24:32";4.6;83
1517120980;"2023/01/28 07:29:40";4.6;83
1517121287;"2023/01/28 07:34:47";4.5;83
1517121543;"2023/01/28 07:39:03";4.5;83
1517121850;"2023/01/28 07:44:10";4.5;83
1517122159;"2023/01/28 07:49:19";4.4;83
1517122467;"2023/01/28 07:54:27";4.4;83
1517122773;"2023/01/28 07:59:33";4.4;83
1517123081;"2023/01/28 08:04:41";4.5;83
1517123388;"2023/01/28 08:09:48";4.4;83
1517123696;"2023/01/28 08:14:56";4.4;83
1517124004;"2023/01/28 08:20:04";4.5;83
1517124311;"2023/01/28 08:25:11";4.5;83
1517124619;"2023/01/28 08:30:19";4.5;83
1517124875;"2023/01/28 08:34:35";4.5;83
1517125183;"2023/01/28 08:39:43";4.5;83
1517125490;"2023/01/28 08:44:50";4.6;83
1517125798;"2023/01/28 08:49:58";4.7;83
1517126106;"2023/01/28 08:55:06";4.7;83
1517126413;"2023/01/28 09:00:13";4.8;83
1517126721;"2023/01/28 09:05:21";4.8;83
1517127028;"2023/01/28 09:10:28";4.9;83
1517127336;"2023/01/28 09:15:36";5;83
1517127643;"2023/01/28 09:20:43";5.1;83
1517127950;"2023/01/28 09:25:50";5.2;83
1517128259;"2023/01/28 09:30:59";5.3;83
1517128515;"2023/01/28 09:35:15";5.4;83
1517128823;"2023/01/28 09:40:23";5.4;83
1517129131;"2023/01/28 09:45:31";5.5;83
1517129438;"2023/01/28 09:50:38";5.6;82
1517129746;"2023/01/28 09:55:46";5.7;82
1517130052;"2023/01/28 10:00:52";5.7;82
1517130360;"2023/01/28 10:06:00";5.8;82
1517130668;"2023/01/28 10:11:08";5.9;82
1517130975;"2023/01/28 10:16:15";5.9;82
1517131283;"2023/01/28 10:21:23";6;82
1517131590;"2023/01/28 10:26:30";6.1;82
1517131898;"2023/01/28 10:31:38";6.2;82
1517132154;"2023/01/28 10:35:54";6.3;82
1517132462;"2023/01/28 10:41:02";6.4;82
1517132770;"2023/01/28 10:46:10";6.4;82
1517133077;"2023/01/28 10:51:17";6.5;82
1517133385;"2023/01/28 10:56:25";6.7;82
1517133693;"2023/01/28 11:01:33";6.8;81
1517134000;"2023/01/28 11:06:40";7;81
1517134308;"2023/01/28 11:11:48";7.1;81
1517134615;"2023/01/28 11:16:55";7.2;81
1517134923;"2023/01/28 11:22:03";7.3;81
1517135231;"2023/01/28 11:27:11";7.4;81
1517135537;"2023/01/28 11:32:17";7.5;81
1517135794;"2023/01/28 11:36:34";7.6;81
1517136102;"2023/01/28 11:41:42";7.7;80
1517136410;"2023/01/28 11:46:50";7.7;80
1517136717;"2023/01/28 11:51:57";7.9;80
1517137025;"2023/01/28 11:57:05";7.9;80
1517137332;"2023/01/28 12:02:12";8;80
1517137639;"2023/01/28 12:07:19";8.1;80
1517137948;"2023/01/28 12:12:28";8.2;80
1517138256;"2023/01/28 12:17:36";8.4;79
1517138562;"2023/01/28 12:22:42";8.5;79
1517138870;"2023/01/28 12:27:50";8.6;79
1517139177;"2023/01/28 12:32:57";8.7;79
1517139485;"2023/01/28 12:38:05";8.8;79
1517139741;"2023/01/28 12:42:21";8.8;79
1517140049;"2023/01/28 12:47:29";8.8;78
1517140357;"2023/01/28 12:52:37";8.8;78
1517140664;"2023/01/28 12:57:44";8.8;78
1517140971;"2023/01/28 13:02:51";8.8;78
1517141278;"2023/01/28 13:07:58";8.7;78
1517141587;"2023/01/28 13:13:07";8.7;78
1517141895;"2023/01/28 13:18:15";8.7;78
1517142202;"2023/01/28 13:23:22";8.6;77
1517142510;"2023/01/28 13:28:30";8.5;77
1517142818;"2023/01/28 13:33:38";8.5;77
1517143074;"2023/01/28 13:37:54";8.4;77
1517143380;"2023/01/28 13:43:00";8.4;77
1517143688;"2023/01/28 13:48:08";8.5;77
1517143996;"2023/01/28 13:53:16";8.5;77
1517144303;"2023/01/28 13:58:23";8.6;77
1517144611;"2023/01/28 14:03:31";8.6;77
1517144919;"2023/01/28 14:08:39";8.7;77
1517145226;"2023/01/28 14:13:46";8.6;77
1517145534;"2023/01/28 14:18:54";8.6;77
1517145841;"2023/01/28 14:24:01";8.6;77
1517146149;"2023/01/28 14:29:09";8.6;77
1517146458;"2023/01/28 14:34:18";8.7;76
1517146765;"2023/01/28 14:39:25";8.6;76
1517147021;"2023/01/28 14:43:41";8.6;76
1517147328;"2023/01/28 14:48:48";8.5;76
1517147636;"2023/01/28 14:53:56";8.5;76
1517147943;"2023/01/28 14:59:03";8.5;76
1517148251;"2023/01/28 15:04:11";8.5;76
1517148559;"2023/01/28 15:09:19";8.5;76
1517148866;"2023/01/28 15:14:26";8.5;76
1517149174;"2023/01/28 15:19:34";8.5;76
1517149481;"2023/01/28 15:24:41";8.6;76
1517149788;"2023/01/28 15:29:48";8.7;76
1517150097;"2023/01/28 15:34:57";8.7;76
1517150404;"2023/01/28 15:40:04";8.6;76
1517150660;"2023/01/28 15:44:20";8.6;76
1517150967;"2023/01/28 15:49:27";8.6;76
1517151275;"2023/01/28 15:54:35";8.7;76
1517151583;"2023/01/28 15:59:43";8.7;76
1517151890;"2023/01/28 16:04:50";8.8;76
1517152198;"2023/01/28 16:09:58";8.8;76
1517152506;"2023/01/28 16:15:06";8.8;75
1517152814;"2023/01/28 16:20:14";8.8;75
1517153121;"2023/01/28 16:25:21";8.8;75
1517153428;"2023/01/28 16:30:28";8.8;75
1517153736;"2023/01/28 16:35:36";8.8;75
1517153992;"2023/01/28 16:39:52";8.9;75
1517154300;"2023/01/28 16:45:00";9.4;75
1517154608;"2023/01/28 16:50:08";9.8;75
1517154915;"2023/01/28 16:55:15";9.8;75
1517155223;"2023/01/28 17:00:23";9.8;75
1517155530;"2023/01/28 17:05:30";9.8;75
1517155838;"2023/01/28 17:10:38";9.7;75
1517156146;"2023/01/28 17:15:46";9.5;75
1517156453;"2023/01/28 17:20:53";9.4;75
1517156761;"2023/01/28 17:26:01";9.3;75
1517157068;"2023/01/28 17:31:08";9.1;75
1517157375;"2023/01/28 17:36:15";9;75
1517157683;"2023/01/28 17:41:23";8.9;75
1517157939;"2023/01/28 17:45:39";8.8;75
1517158247;"2023/01/28 17:50:47";8.7;75
1517158554;"2023/01/28 17:55:54";8.7;75
1517158862;"2023/01/28 18:01:02";8.6;75
1517159169;"2023/01/28 18:06:09";8.5;75
1517159477;"2023/01/28 18:11:17";8.5;75
1517159785;"2023/01/28 18:16:25";8.4;75
1517160092;"2023/01/28 18:21:32";8.4;75
1517160400;"2023/01/28 18:26:40";8.3;75
1517160708;"2023/01/28 18:31:48";8.3;75
1517161015;"2023/01/28 18:36:55";8.2;75
1517161323;"2023/01/28 18:42:03";8.2;76
1517161579;"2023/01/28 18:46:19";8.2;76
1517161887;"2023/01/28 18:51:27";8.1;76
1517162194;"2023/01/28 18:56:34";8.1;76
1517162502;"2023/01/28 19:01:42";8;76
1517162809;"2023/01/28 19:06:49";8;76
1517163116;"2023/01/28 19:11:56";7.9;76
1517163424;"2023/01/28 19:17:04";7.9;76
1517163731;"2023/01/28 19:22:11";7.9;76
1517164039;"2023/01/28 19:27:19";7.8;76
1517164347;"2023/01/28 19:32:27";7.8;76
1517164655;"2023/01/28 19:37:35";7.7;76
1517164963;"2023/01/28 19:42:43";7.6;76
1517165218;"2023/01/28 19:46:58";7.6;76
1517165526;"2023/01/28 19:52:06";7.5;77
1517165834;"2023/01/28 19:57:14";7.4;77
1517166141;"2023/01/28 20:02:21";7.4;77
1517166449;"2023/01/28 20:07:29";7.3;77
1517166756;"2023/01/28 20:12:36";7.3;77
1517167064;"2023/01/28 20:17:44";7.2;77
1517167372;"2023/01/28 20:22:52";7.1;77
1517167679;"2023/01/28 20:27:59";7.1;77
1517167987;"2023/01/28 20:33:07";7.1;77
1517168294;"2023/01/28 20:38:14";7;77
1517168602;"2023/01/28 20:43:22";7;77
1517168910;"2023/01/28 20:48:30";7;77
1517169166;"2023/01/28 20:52:46";6.9;77
1517169474;"2023/01/28 20:57:54";6.9;77
1517169781;"2023/01/28 21:03:01";6.8;77
1517170089;"2023/01/28 21:08:09";6.8;77
1517170397;"2023/01/28 21:13:17";6.8;77
1517170704;"2023/01/28 21:18:24";6.7;77
1517171012;"2023/01/28 21:23:32";6.7;77
1517171319;"2023/01/28 21:28:39";6.6;77
1517171627;"2023/01/28 21:33:47";6.6;77
1517171934;"2023/01/28 21:38:54";6.6;77
1517172241;"2023/01/28 21:44:01";6.6;77
1517172498;"2023/01/28 21:48:18";6.6;77
1517172805;"2023/01/28 21:53:25";6.5;77
1517173114;"2023/01/28 21:58:34";6.5;77
1517173421;"2023/01/28 22:03:41";6.5;77
1517173728;"2023/01/28 22:08:48";6.5;77
1517174036;"2023/01/28 22:13:56";6.5;77
1517174343;"2023/01/28 22:19:03";6.5;77
1517174651;"2023/01/28 22:24:11";6.5;78
1517174959;"2023/01/28 22:29:19";6.5;78
1517175266;"2023/01/28 22:34:26";6.5;78
1517175574;"2023/01/28 22:39:34";6.5;78
1517175881;"2023/01/28 22:44:41";6.5;78
1517176137;"2023/01/28 22:48:57";6.5;78
1517176444;"2023/01/28 22:54:04";6.5;78
1517176753;"2023/01/28 22:59:13";6.5;78
1517177061;"2023/01/28 23:04:21";6.5;78
1517177368;"2023/01/28 23:09:28";6.4;78
1517177676;"2023/01/28 23:14:36";6.4;78
1517177983;"2023/01/28 23:19:43";6.4;78
1517178291;"2023/01/28 23:24:51";6.3;78
1517178598;"2023/01/28 23:29:58";6.3;78
1517178905;"2023/01/28 23:35:05";6.2;78
